NR_TURNO;SG_UF;CD_CARGO;DS_CARGO;NR_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;DS_NACIONALIDADE;SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;ST_REELEICAO
1;DF;8;DEPUTADO DISTRITAL;20789;WASHINGTON BAPTISTA;20;PSC;BRASILEIRA NATA;DF;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;70300;ELEN FRANCO;70;AVANTE;BRASILEIRA NATA;MA;63;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36999;JULIO CESAR DELEGADO;36;AGIR;BRASILEIRA NATA;PI;54;MASCULINO;SUPERIOR COMPLETO;CASADO(A);NÃO INFORMADO;N
1;DF;8;DEPUTADO DISTRITAL;12012;CRISTIANO LUZ;12;PDT;BRASILEIRA NATA;MA;45;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;51221;DR ROGÉRIO SOLON;51;PATRIOTA;BRASILEIRA NATA;DF;46;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;43210;WALDIR CORDEIRO;43;PV;BRASILEIRA NATA;DF;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;4067;PROFESSOR CRISTIANO;40;PSB;BRASILEIRA NATA;CE;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;40007;DARLEY AZULIM;40;PSB;BRASILEIRA NATA;DF;51;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PRETA;N
1;DF;4;VICE-GOVERNADOR;12;JOE VALLE;12;PDT;BRASILEIRA NATA;DF;58;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;30111;INDIRA COUTO;30;NOVO;BRASILEIRA NATA;RS;46;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22007;RICARDO CAIAFA;22;PL;BRASILEIRA NATA;MG;38;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;11144;VALÉRIO BANDA MARANATHA;11;PP;BRASILEIRA NATA;DF;51;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;3699;BRIGADEIRO ATILA MAIA;36;AGIR;BRASILEIRA NATA;RN;66;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;23100;JONATHAN COUTO;23;CIDADANIA;BRASILEIRA NATA;DF;34;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;9;1º SUPLENTE;123;GEORGES MICHEL;12;PDT;BRASILEIRA NATA;GO;79;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;4;VICE-GOVERNADOR;43;OLGAMIR AMANCIA;65;PC do B;BRASILEIRA NATA;GO;64;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;44244;OLAIR FRANCISCO;44;UNIÃO;BRASILEIRA NATA;GO;54;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;55789;PASTOR HENRIQUE;55;PSD;BRASILEIRA NATA;MA;31;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;3326;PROFESSOR NIVALDO;33;PMN;BRASILEIRA NATA;ES;72;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;15012;VÉI DA DOZE SARGENTO BONINA;15;MDB;BRASILEIRA NATA;CE;59;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;40234;JOÃO PAULO FALANDO;40;PSB;BRASILEIRA NATA;DF;41;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;20335;PROFESSOR NINÃ;20;PSC;BRASILEIRA NATA;CE;61;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;55011;PRISCILLA MARTINS;55;PSD;BRASILEIRA NATA;SP;48;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;4545;ANDRÉIA MOURA;45;PSDB;BRASILEIRA NATA;PR;48;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22322;THIAGO MANZONI;22;PL;BRASILEIRA NATA;MS;38;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;77456;ANTONIO MENDES;77;SOLIDARIEDADE;BRASILEIRA NATA;BA;28;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;N
1;DF;4;VICE-GOVERNADOR;15;CELINA LEÃO;11;PP;BRASILEIRA NATA;GO;45;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;3669;PEDRA;36;AGIR;BRASILEIRA NATA;MA;53;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;55200;NAGELA MARIA;55;PSD;BRASILEIRA NATA;PR;69;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;15123;WELLINGTON LUIZ ;15;MDB;BRASILEIRA NATA;DF;56;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;45222;MAX JAPÃO;45;PSDB;BRASILEIRA NATA;SP;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;4;VICE-GOVERNADOR;27;PASTORA SUELENE;27;DC;BRASILEIRA NATA;GO;60;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;12244;SONIC MOTOBOY;12;PDT;BRASILEIRA NATA;DF;39;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;2002;GLAUCE FRANCO;20;PSC;BRASILEIRA NATA;DF;47;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10987;DÉBORA GLAMUROSA;10;REPUBLICANOS;BRASILEIRA NATA;DF;39;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;5050;PROFA. FÁTIMA SOUSA;50;PSOL;BRASILEIRA NATA;PB;62;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;1525;PROFESSOR FÁBIO;15;MDB;BRASILEIRA NATA;PI;46;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;3333;ADERIVALDO CARDOSO;33;PMN;BRASILEIRA NATA;TO;45;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;33444;CANTOR WELLINGTON JOSÉ;33;PMN;BRASILEIRA NATA;GO;69;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;30830;PAULA TELES;30;NOVO;BRASILEIRA NATA;TO;28;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;16016;FRANCISCO TARGINO;16;PSTU;BRASILEIRA NATA;CE;53;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;7022;JAPONÊS É FEDERAL;70;AVANTE;BRASILEIRA NATA;DF;57;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;19888;ÂNGELO LENZA (FPC);19;PODE;BRASILEIRA NATA;DF;32;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;N
1;DF;3;GOVERNADOR;43;LEANDRO GRASS;43;PV;BRASILEIRA NATA;DF;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;10;2º SUPLENTE;456;SÔNIA CARVALHO;45;PSDB;BRASILEIRA NATA;DF;52;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;10;2º SUPLENTE;123;FABÍOLA CONSTTÂNCIO;12;PDT;BRASILEIRA NATA;DF;39;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;20444;PROFESSOR JACKSON;20;PSC;BRASILEIRA NATA;DF;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;55666;JOAO LEAL;55;PSD;BRASILEIRA NATA;SE;71;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;5;SENADOR;123;JOE VALLE;12;PDT;BRASILEIRA NATA;DF;58;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;20026;IZADORA COIMBRA;20;PSC;BRASILEIRA NATA;MG;43;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;33156;SIMONE MAGALHÃES;33;PMN;BRASILEIRA NATA;DF;48;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1110;SAMANTHA MEYER;11;PP;BRASILEIRA NATA;SP;47;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36100;TIA NAIR;36;AGIR;BRASILEIRA NATA;GO;51;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;9;1º SUPLENTE;456;LOURDINHA WERNECK;45;PSDB;BRASILEIRA NATA;MG;81;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;19111;CLÁUDIA LAPA;19;PODE;BRASILEIRA NATA;DF;54;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;70456;DIVINO ROSA;70;AVANTE;BRASILEIRA NATA;GO;63;MASCULINO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;90321;ALINE DE OLIVEIRA;90;PROS;BRASILEIRA NATA;DF;43;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;70789;GILVAN MACHO;70;AVANTE;BRASILEIRA NATA;CE;51;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;36888;DRA SULA;36;AGIR;BRASILEIRA NATA;PI;56;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);NÃO INFORMADO;N
1;DF;9;1º SUPLENTE;222;PASTORE;15;MDB;BRASILEIRA NATA;SP;73;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;13456;LIMA;13;PT;BRASILEIRA NATA;RN;62;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;10;2º SUPLENTE;270;VIRGILIO;27;DC;BRASILEIRA NATA;PB;68;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;19030;LORENA FERREIRA;19;PODE;BRASILEIRA NATA;DF;27;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;22222;DANIEL DONIZET;22;PL;BRASILEIRA NATA;GO;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;55500;ARILSON DE OLIVEIRA DA SAÚDE;55;PSD;BRASILEIRA NATA;MG;53;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;50016;JULIANA DE FREITAS;50;PSOL;BRASILEIRA NATA;DF;38;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;22000;JOAQUIM RORIZ NETO;22;PL;BRASILEIRA NATA;DF;31;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;43420;JEANN CUNHA;43;PV;BRASILEIRA NATA;DF;36;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;19141;AMIGOS DA LIAH;19;PODE;BRASILEIRA NATA;MG;53;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;13321;FATIMA ROLA;13;PT;BRASILEIRA NATA;DF;61;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;2722;GONZAGA DA SAÚDE;27;DC;BRASILEIRA NATA;DF;64;MASCULINO;LÊ E ESCREVE;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;5107;DANIELA CINTRA;51;PATRIOTA;BRASILEIRA NATA;MG;48;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;30420;JOHN RAYNER;30;NOVO;BRASILEIRA NATA;DF;33;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;9023;BETHANIA KELLY;90;PROS;BRASILEIRA NATA;DF;44;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);AMARELA;N
1;DF;8;DEPUTADO DISTRITAL;33061;KLÁICYLA GRACE - KLAY;33;PMN;BRASILEIRA NATA;DF;33;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;30123;VALDIRENE SOUTO ;30;NOVO;BRASILEIRA NATA;GO;53;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;33233;JOÃO DIAS;33;PMN;BRASILEIRA NATA;BA;64;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;9009;HENRIQUE RESENDE;90;PROS;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;18088;VANESSA DE SALLES E RAÍZES;18;REDE;BRASILEIRA NATA;MG;39;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;44190;SOUSA JÚNIOR;44;UNIÃO;BRASILEIRA NATA;PI;47;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;29229;NEUDER BASTOS;29;PCO;BRASILEIRA NATA;DF;50;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;5501;CORONEL SHEYLA;55;PSD;BRASILEIRA NATA;DF;50;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;3;GOVERNADOR;16;ROBSON;16;PSTU;BRASILEIRA NATA;RJ;52;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;77373;TUANY BITERNCOURT;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;36;FEMININO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;12111;FRANCISCA CÔRTE;12;PDT;BRASILEIRA NATA;MA;49;FEMININO;ENSINO MÉDIO COMPLETO;VIÚVO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;28217;FATIMA CAVALCANTE;28;PRTB;BRASILEIRA NATA;MA;69;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1920;GENERAL PAULO CHAGAS;19;PODE;BRASILEIRA NATA;RJ;73;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;2733;CRISTIAN LIMA;27;DC;BRASILEIRA NATA;MG;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;20123;SARGENTO ELIOMAR RODRIGUES ;20;PSC;BRASILEIRA NATA;DF;51;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;44022;SANDRA FARAJ;44;UNIÃO;BRASILEIRA NATA;DF;47;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;9;1º SUPLENTE;142;REGINALDO PEREIRA;14;PTB;BRASILEIRA NATA;RJ;66;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;22373;INÊS ARMAND;22;PL;BRASILEIRA NATA;DF;42;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;13023;TUQUINHA BESSA;13;PT;BRASILEIRA NATA;DF;53;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;35111;NILTON SANTOS RESSOCIALIZAÇÃO;35;PMB;BRASILEIRA NATA;SP;58;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;77727;EDNA BORGES;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;54;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;18061;MORELLI;18;REDE;BRASILEIRA NATA;MG;60;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;4;VICE-GOVERNADOR;40;PROFESSORA JANA ALMEIDA;40;PSB;BRASILEIRA NATA;DF;46;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;90123;JACKSON DA EXPANSÃO;90;PROS;BRASILEIRA NATA;BA;50;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;51512;COUBERT BRAZ;51;PATRIOTA;BRASILEIRA NATA;DF;46;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;11222;MILENA CÂMARA;11;PP;BRASILEIRA NATA;AC;36;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;9;1º SUPLENTE;180;MUTÁ SANCHEZ;50;PSOL;BRASILEIRA NATA;GO;52;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;5013;RAPHAEL SEBBA;50;PSOL;BRASILEIRA NATA;GO;32;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;77555;MARCIO GUIMARÃES;77;SOLIDARIEDADE;BRASILEIRA NATA;BA;51;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;40222;DAYSE AMARILIO;40;PSB;BRASILEIRA NATA;DF;45;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;12330;SAMUEL DE OLIVEIRA;12;PDT;BRASILEIRA NATA;DF;41;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;2044;DR RAFAEL FREIRE;20;PSC;BRASILEIRA NATA;DF;35;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;5561;VIRGILIO NETO;55;PSD;BRASILEIRA NATA;PI;59;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;33400;LULO SENA;33;PMN;BRASILEIRA NATA;PI;49;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;33333;DELEGADO PABLO AGUIAR;33;PMN;BRASILEIRA NATA;DF;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;44044;DANIEL RADAR;44;UNIÃO;BRASILEIRA NATA;DF;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;36555;DOUTORA JANE;36;AGIR;BRASILEIRA NATA;DF;59;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;27999;HELTON MARQUES;27;DC;BRASILEIRA NATA;MS;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;3361;CLEUSA VASCONCELOS;33;PMN;BRASILEIRA NATA;DF;53;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;4077;PROFESSOR ISRAEL;40;PSB;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;19222;LUCIANO SEBALHO;19;PODE;BRASILEIRA NATA;MT;54;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;30033;ELIZABETH CRISTINA;30;NOVO;BRASILEIRA NATA;DF;24;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;77666;MARLY MEDEIROS;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;56;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;19777;RANNA CARLA;19;PODE;BRASILEIRA NATA;DF;38;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;35007;ZAINER DA MOTA;35;PMB;BRASILEIRA NATA;DF;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;36000;GOUDIM;36;AGIR;BRASILEIRA NATA;MA;66;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);NÃO INFORMADO;N
1;DF;8;DEPUTADO DISTRITAL;90902;PROFESSOR AMILTON GOMES;90;PROS;BRASILEIRA NATA;DF;50;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;23789;DAIANE DOS SANTOS;23;CIDADANIA;BRASILEIRA NATA;GO;37;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;3312;HÉLIO ROSA;33;PMN;BRASILEIRA NATA;DF;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;70111;SILENE DA SAÚDE;70;AVANTE;BRASILEIRA NATA;BA;53;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;7090;PROFESSORA CLARETE;70;AVANTE;BRASILEIRA NATA;MG;55;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;28280;KARINE MOREIRA;28;PRTB;BRASILEIRA NATA;DF;48;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;5551;DRA GIL;55;PSD;BRASILEIRA NATA;GO;48;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;19020;XITÃO FERREIRA;19;PODE;BRASILEIRA NATA;MG;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;9010;DRA. MAJU MONTEIRO;90;PROS;BRASILEIRA NATA;DF;29;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;10122;PR ANDRE MAURO;10;REPUBLICANOS;BRASILEIRA NATA;DF;49;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;14111;ADELANE MACIEL;14;PTB;BRASILEIRA NATA;DF;41;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;15069;LÉLIO SAUNDERS;15;MDB;BRASILEIRA NATA;DF;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;35707;RIBAMAR MOREIRA;35;PMB;BRASILEIRA NATA;DF;37;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;51000;MEU NUTRI;51;PATRIOTA;BRASILEIRA NATA;DF;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;23123;CLAUDECI LUART;23;CIDADANIA;BRASILEIRA NATA;DF;49;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;2324;MARI VALENTIM;23;CIDADANIA;BRASILEIRA NATA;DF;49;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;2222;BIA KICIS;22;PL;BRASILEIRA NATA;RJ;61;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;S
1;DF;8;DEPUTADO DISTRITAL;50300;ITAMAR OLIVEIRA;50;PSOL;BRASILEIRA NATA;MA;57;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;1919;GERA DE CASTRO;19;PODE;BRASILEIRA NATA;DF;63;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
